집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량
20100320,202,0,2,0,0,885,32,9,0,0,20,946
20100320,202,1,1,0,0,1019,98,28,29,197,48,1419
20100320,202,1,2,0,0,798,38,27,0,0,20,883
20100320,203,0,1,0,0,5125,330,128,162,338,199,6282
20100320,203,0,2,0,0,3754,63,84,0,0,85,3986
20100320,203,1,1,0,0,4552,308,116,174,291,243,5684
20100320,203,1,2,0,0,3152,69,65,0,0,62,3348
20100320,204,0,1,0,0,1431,108,36,51,73,52,1751
20100320,204,0,2,0,0,820,16,93,0,0,24,953
20100320,204,1,1,0,0,1768,103,54,46,92,94,2157
20100320,204,1,2,0,0,1009,13,101,0,0,28,1151
20100320,205,0,1,0,0,1058,90,32,26,92,49,1347
20100320,205,0,2,0,0,923,8,32,0,0,26,989
20100320,205,1,1,0,0,1128,92,32,20,62,59,1393
20100320,205,1,2,0,0,904,7,18,0,0,30,959
20100320,206,0,1,0,0,1487,97,41,18,54,62,1759
20100320,206,0,2,0,0,1000,11,29,0,0,22,1062
20100320,206,1,1,0,0,1844,88,49,18,55,96,2150
20100320,206,1,2,0,0,1102,10,41,0,0,19,1172
20100320,207,0,1,0,0,2744,113,39,28,80,84,3088
20100320,207,0,2,0,0,1498,26,161,0,0,36,1721
20100320,207,1,1,0,0,3032,116,42,38,91,178,3497
20100320,207,1,2,0,0,1572,22,166,0,0,24,1784
20100320,208,0,1,0,0,1891,82,48,34,119,65,2239
20100320,208,0,2,0,0,1068,12,94,0,0,17,1191
20100320,208,1,1,0,0,2320,97,56,47,151,108,2779
20100320,208,1,2,0,0,1155,12,89,0,0,15,1271
20100320,209,0,1,0,0,246,13,5,5,17,10,296
20100320,209,0,2,0,0,165,1,2,0,0,4,172
20100320,209,1,1,0,0,368,10,7,2,26,15,428
20100320,209,1,2,0,0,232,2,3,0,0,2,239
20100320,210,0,1,0,0,1310,68,47,34,133,45,1637
20100320,210,0,2,0,0,667,14,61,0,0,30,772
20100320,210,1,1,0,0,1501,71,44,29,171,87,1903
20100320,210,1,2,0,0,779,11,67,0,0,23,880
20100320,211,0,1,0,0,1780,132,72,37,90,63,2174
20100320,211,0,2,0,0,831,10,182,0,0,17,1040
20100320,211,1,1,0,0,2216,114,67,30,100,109,2636
20100320,211,1,2,0,0,1098,8,191,0,0,21,1318
20100320,212,0,1,0,0,8593,419,195,289,285,397,10178
20100320,212,0,2,0,0,8026,163,437,0,0,290,8916
20100320,212,1,1,0,0,9078,471,246,272,259,576,10902
20100320,212,1,2,0,0,8224,160,463,0,0,322,9169
20100320,213,0,1,0,0,3406,119,56,90,623,175,4469
20100320,213,0,2,0,0,3422,33,15,0,0,150,3620
20100320,213,1,1,0,0,2865,114,48,111,767,213,4118
20100320,213,1,2,0,0,2886,38,15,0,0,115,3054
20100320,214,0,1,0,0,1075,124,107,361,160,48,1875
20100320,214,0,2,0,0,1285,47,21,0,0,43,1396
20100320,214,1,1,0,0,1448,116,92,286,176,91,2209
20100320,214,1,2,0,0,1573,56,16,0,0,49,1694
20100320,215,0,1,0,0,6930,692,237,329,517,355,9060
20100320,215,0,2,0,0,7835,124,263,0,0,463,8685
20100320,215,1,1,0,0,7038,803,333,358,665,552,9749
20100320,215,1,2,0,0,7747,151,308,0,0,458,8664
20100320,216,0,1,0,0,1474,82,29,37,106,49,1777
20100320,216,0,2,0,0,1016,10,75,0,0,30,1131
20100320,216,1,1,0,0,1715,67,29,26,115,87,2039
20100320,216,1,2,0,0,1150,15,98,0,0,29,1292
20100320,217,0,1,0,0,531,36,14,10,33,22,646
20100320,217,0,2,0,0,321,7,0,0,0,6,334
20100320,217,1,1,0,0,685,39,18,16,30,45,833
20100320,217,1,2,0,0,378,7,2,0,0,8,395
20100320,218,0,1,0,0,4910,190,85,64,90,191,5530
20100320,218,0,2,0,0,3302,53,310,0,0,83,3748
20100320,218,1,1,0,0,5160,206,107,89,96,329,5987
20100320,218,1,2,0,0,3374,70,278,0,0,93,3815
20100320,219,0,1,0,0,789,34,11,15,174,23,1046
20100320,219,0,2,0,0,481,14,33,0,0,8,536
20100320,219,1,1,0,0,892,41,9,49,93,49,1133
20100320,219,1,2,0,0,561,9,24,0,0,18,612
20100320,221,0,1,0,0,404,38,24,22,65,8,561
20100320,221,0,2,0,0,269,0,18,0,0,7,294
20100320,221,1,1,0,0,435,47,29,27,112,19,669
20100320,221,1,2,0,0,300,1,17,0,0,6,324
20100320,222,0,1,0,0,331,15,4,4,24,11,389
20100320,222,0,2,0,0,267,5,18,0,0,9,299
20100320,222,1,1,0,0,494,17,8,9,29,20,577
20100320,222,1,2,0,0,307,9,16,0,0,5,337
20100320,223,0,1,0,0,921,41,21,14,40,28,1065
20100320,223,0,2,0,0,531,7,70,0,0,16,624
20100320,223,1,1,0,0,1237,61,32,24,56,61,1471
20100320,223,1,2,0,0,758,6,68,0,0,19,851
20100320,224,0,1,0,0,1007,77,21,17,118,45,1285
20100320,224,0,2,0,0,841,9,78,0,0,16,944
20100320,224,1,1,0,0,1228,74,25,21,86,72,1506
20100320,224,1,2,0,0,807,10,79,0,0,29,925
20100320,225,0,1,0,0,3219,118,46,28,79,198,3688
20100320,225,0,2,0,0,2531,31,55,0,0,93,2710
20100320,225,1,1,0,0,3286,111,53,49,107,291,3897
20100320,225,1,2,0,0,2655,28,54,0,0,81,2818
20100320,227,0,1,0,0,2718,117,78,91,326,69,3399
20100320,227,0,2,0,0,1354,14,155,0,0,21,1544
20100320,227,1,1,0,0,2603,110,92,103,377,93,3378
20100320,227,1,2,0,0,1296,14,158,0,0,19,1487
20100320,228,0,1,0,0,3244,177,98,88,308,83,3998
20100320,228,0,2,0,0,1343,21,106,0,0,22,1492
20100320,228,1,1,0,0,3332,176,122,78,350,132,4190
20100320,228,1,2,0,0,1417,27,83,0,0,18,1545
20100320,230,0,1,0,0,5095,245,59,69,91,193,5752
20100320,230,0,2,0,0,3313,48,51,0,0,81,3493
20100320,230,1,1,0,0,5212,289,84,71,112,300,6068
20100320,230,1,2,0,0,3493,67,55,0,0,81,3696
20100320,231,0,1,0,0,13837,1230,650,515,981,573,17786
20100320,231,0,2,0,0,11459,237,633,0,0,346,12675
20100320,231,1,1,0,0,13602,1243,587,513,982,768,17695
20100320,231,1,2,0,0,11136,234,657,0,0,319,12346
20100320,232,0,1,0,0,1759,220,124,60,50,137,2350
20100320,232,0,2,0,0,1997,68,96,0,0,98,2259
20100320,232,1,1,0,0,1943,268,144,60,53,169,2637
20100320,232,1,2,0,0,2056,60,83,0,0,108,2307
20100320,233,0,1,0,0,2343,392,144,176,346,91,3492
20100320,233,0,2,0,0,2331,45,40,0,0,57,2473
20100320,233,1,1,0,0,2622,346,161,175,378,136,3818
20100320,233,1,2,0,0,2308,42,42,0,0,52,2444
20100320,234,0,1,0,0,1522,93,44,67,141,33,1900
20100320,234,0,2,0,0,759,15,19,0,0,11,804
20100320,234,1,1,0,0,1864,85,45,88,155,62,2299
20100320,234,1,2,0,0,854,15,26,0,0,22,917
20100320,235,0,1,0,0,1219,99,48,25,86,49,1526
20100320,235,0,2,0,0,928,17,83,0,0,33,1061
20100320,235,1,1,0,0,1539,98,51,43,107,101,1939
20100320,235,1,2,0,0,1010,17,79,0,0,25,1131
20100320,236,0,1,0,0,1174,98,63,49,114,62,1560
20100320,236,0,2,0,0,904,17,71,0,0,18,1010
20100320,236,1,1,0,0,1304,112,94,65,143,77,1795
20100320,236,1,2,0,0,1007,18,74,0,0,24,1123
20100320,237,0,1,0,0,1322,113,75,108,182,97,1897
20100320,237,0,2,0,0,952,21,91,0,0,40,1104
20100320,237,1,1,0,0,1481,115,77,117,203,130,2123
20100320,237,1,2,0,0,929,24,90,0,0,45,1088
20100320,238,0,1,0,0,1675,296,133,218,427,113,2862
20100320,238,0,2,0,0,1501,56,14,0,0,69,1640
20100320,238,1,1,0,0,1608,307,144,206,398,149,2812
20100320,238,1,2,0,0,1359,52,12,0,0,72,1495
20100320,239,0,1,0,0,5476,309,144,292,375,249,6845
20100320,239,0,2,0,0,3860,70,470,0,0,135,4535
20100320,239,1,1,0,0,4903,386,243,394,452,354,6732
20100320,239,1,2,0,0,3463,70,464,0,0,116,4113
20100320,240,0,1,0,0,4577,172,115,66,338,139,5407
20100320,240,0,2,0,0,2579,45,261,0,0,61,2946
20100320,240,1,1,0,0,4596,179,127,102,293,238,5535
20100320,240,1,2,0,0,2479,46,269,1,0,46,2841
20100320,241,0,1,0,0,1426,254,100,138,161,68,2147
20100320,241,0,2,0,0,1563,28,92,0,0,45,1728
20100320,241,1,1,0,0,1512,235,104,116,190,90,2247
20100320,241,1,2,0,0,1482,31,93,0,0,34,1640
20100320,242,0,1,0,0,1511,167,72,60,204,58,2072
20100320,242,0,2,0,0,1248,19,50,0,0,26,1343
20100320,242,1,1,0,0,1668,150,65,57,193,88,2221
20100320,242,1,2,0,0,1234,16,36,0,0,30,1316
20100320,243,0,1,0,0,745,33,12,14,13,32,849
20100320,243,0,2,0,0,646,5,28,0,0,20,699
20100320,243,1,1,0,0,877,39,19,15,9,41,1000
20100320,243,1,2,0,0,692,7,29,0,0,15,743
20100320,244,0,1,0,0,19971,1004,473,521,1816,1169,24954
20100320,244,0,2,0,0,15588,166,970,0,0,605,17329
20100320,244,1,1,0,0,21068,1095,790,627,2351,1797,27728
20100320,244,1,2,0,0,13216,142,723,0,0,524,14605
20100320,245,0,1,0,0,12977,609,281,265,501,997,15630
20100320,245,0,2,0,0,11038,127,383,0,0,496,12044
20100320,245,1,1,0,0,12727,618,312,310,481,1342,15790
20100320,245,1,2,0,0,10519,137,412,0,0,474,11542
20100320,246,0,1,0,0,5141,420,212,348,1413,315,7849
20100320,246,0,2,0,0,4252,32,59,0,0,175,4518
20100320,246,1,1,0,0,5615,425,226,385,1365,503,8519
20100320,246,1,2,0,0,5009,55,63,0,0,209,5336
20100320,247,0,1,0,0,2231,78,42,19,36,62,2468
20100320,247,0,2,0,0,1298,27,152,0,0,23,1500
20100320,247,1,1,0,0,2305,92,55,31,49,107,2639
20100320,247,1,2,0,0,1389,25,121,0,0,18,1553
20100320,248,0,1,0,0,1017,42,17,12,25,37,1150
20100320,248,0,2,0,0,689,9,15,0,0,12,725
20100320,248,1,1,0,0,1048,32,18,19,29,43,1189
20100320,248,1,2,0,0,643,11,17,0,0,12,683
20100320,249,0,1,0,0,1452,69,29,34,58,37,1679
20100320,249,0,2,0,0,1106,9,173,0,0,12,1300
20100320,249,1,1,0,0,1652,56,36,24,81,76,1925
20100320,249,1,2,0,0,1148,4,177,0,0,23,1352
20100320,250,0,1,0,0,7683,617,200,199,363,585,9647
20100320,250,0,2,0,0,7485,153,271,0,0,377,8286
20100320,250,1,1,0,0,8055,753,282,301,472,797,10660
20100320,250,1,2,0,0,7474,168,261,0,0,372,8275
20100320,251,0,1,0,0,2493,409,204,440,850,166,4562
20100320,251,0,2,0,0,2631,146,10,0,0,106,2893
20100320,251,1,1,0,0,2791,423,217,458,888,245,5022
20100320,251,1,2,0,0,2709,145,9,0,0,120,2983
20100320,252,0,1,0,0,22368,2270,814,1141,3364,1049,31006
20100320,252,0,2,0,0,18526,540,560,0,0,625,20251
20100320,252,1,1,0,0,21686,2254,879,1188,3718,1525,31250
20100320,252,1,2,0,0,16825,537,587,0,0,556,18505
20100320,253,0,1,0,0,44069,2536,1050,1244,1657,1892,52448
20100320,253,0,2,0,0,38624,532,573,0,0,1447,41176
20100320,253,1,1,0,0,40787,2709,1056,1378,2305,2620,50855
20100320,253,1,2,0,0,37419,590,586,0,0,1503,40098
20100320,254,0,1,0,0,25596,2001,1072,1319,3896,1301,35185
20100320,254,0,2,0,0,21369,340,1314,0,0,1069,24092
20100320,254,1,1,0,0,26366,2236,1090,1528,3666,1929,36815
20100320,254,1,2,0,0,21637,365,1310,0,0,1078,24390
20100320,255,0,1,0,0,13291,1495,501,674,1613,908,18482
20100320,255,0,2,0,0,14305,290,78,0,0,849,15522
20100320,255,1,1,0,0,11986,1487,612,698,1859,1084,17726
20100320,255,1,2,0,0,12993,218,87,0,0,776,14074
20100320,256,0,1,0,0,8598,332,133,72,124,456,9715
20100320,256,0,2,0,0,7521,60,183,0,0,327,8091
20100320,256,1,1,0,0,10858,384,129,90,110,822,12393
20100320,256,1,2,0,0,7983,95,165,0,0,332,8575
20100320,257,0,1,0,0,2181,79,65,40,116,46,2527
20100320,257,0,2,0,0,1258,14,87,0,0,12,1371
20100320,257,1,1,0,0,3064,89,58,31,131,122,3495
20100320,257,1,2,0,0,1620,15,72,0,0,25,1732
20100320,258,0,1,0,0,1107,80,52,37,165,26,1467
20100320,258,0,2,0,0,674,7,27,0,0,8,716
20100320,258,1,1,0,0,1297,85,60,40,130,58,1670
20100320,258,1,2,0,0,756,8,25,0,0,11,800
20100320,259,0,1,0,0,2690,98,74,50,36,72,3020
20100320,259,0,2,0,0,1247,34,144,0,0,28,1453
20100320,259,1,1,0,0,3364,104,72,51,48,148,3787
20100320,259,1,2,0,0,1519,22,117,0,0,17,1675
20100320,260,0,1,0,0,930,24,21,9,20,17,1021
20100320,260,0,2,0,0,564,4,32,0,0,9,609
20100320,260,1,1,0,0,1148,16,14,15,20,54,1267
20100320,260,1,2,0,0,672,4,33,0,0,12,721
20100320,261,0,1,0,0,11835,464,282,401,734,293,14009
20100320,261,0,2,0,0,7125,111,716,0,0,122,8074
20100320,261,1,1,0,0,11963,506,254,472,806,494,14495
20100320,261,1,2,0,0,7218,116,718,0,0,130,8182
20100320,262,0,1,0,0,971,97,34,150,23,25,1300
20100320,262,0,2,0,0,619,19,26,0,0,8,672
20100320,262,1,1,0,0,925,81,27,139,21,44,1237
20100320,262,1,2,0,0,611,15,22,0,0,5,653
20100320,263,0,1,0,0,1419,40,29,60,64,38,1650
20100320,263,0,2,0,0,1366,9,109,0,0,43,1527
20100320,263,1,1,0,0,1678,48,23,60,61,57,1927
20100320,263,1,2,0,0,1373,12,104,0,0,37,1526
20100320,264,0,1,0,0,443,37,13,14,7,13,527
20100320,264,0,2,0,0,327,10,34,0,0,5,376
20100320,264,1,1,0,0,472,29,12,9,16,20,558
20100320,264,1,2,0,0,292,9,31,0,0,4,336
20100320,265,0,1,0,0,1842,78,26,48,99,51,2144
20100320,265,0,2,0,0,1205,16,68,0,0,29,1318
20100320,265,1,1,0,0,2085,75,36,48,130,96,2470
20100320,265,1,2,0,0,1262,12,82,0,0,21,1377
20100320,266,0,1,0,0,439,28,12,2,21,12,514
20100320,266,0,2,0,0,299,5,21,0,0,3,328
20100320,266,1,1,0,0,652,26,14,6,22,28,748
20100320,266,1,2,0,0,345,7,20,0,0,6,378
20100320,267,0,1,0,0,1557,67,34,44,168,51,1921
20100320,267,0,2,0,0,891,17,60,0,0,13,981
20100320,267,1,1,0,0,1828,68,34,46,152,68,2196
20100320,267,1,2,0,0,968,16,55,0,0,14,1053
20100320,268,0,1,0,0,607,21,5,4,15,22,674
20100320,268,0,2,0,0,477,5,33,0,0,13,528
20100320,268,1,1,0,0,697,24,7,7,13,26,774
20100320,268,1,2,0,0,514,5,28,0,0,16,563
20100320,269,0,1,0,0,561,28,14,13,5,18,639
20100320,269,0,2,0,0,309,9,26,0,0,8,352
20100320,269,1,1,0,0,648,31,15,11,2,33,740
20100320,269,1,2,0,0,351,6,26,0,0,9,392
20100320,270,0,1,0,0,2368,86,26,62,110,62,2714
20100320,270,0,2,0,0,1132,31,219,0,0,27,1409
20100320,270,1,1,0,0,2404,75,37,34,82,94,2726
20100320,270,1,2,0,0,1209,36,215,0,0,21,1481
20100320,271,0,1,0,0,6703,208,118,107,730,201,8067
20100320,271,0,2,0,0,3637,70,217,0,0,51,3975
20100320,271,1,1,0,0,6082,230,155,114,774,284,7639
20100320,271,1,2,0,0,3293,74,223,0,0,60,3650
20100320,272,0,1,0,0,2926,148,101,205,619,78,4077
20100320,272,0,2,0,0,1571,20,170,0,0,32,1793
20100320,272,1,1,0,0,2876,139,108,249,587,127,4086
20100320,272,1,2,0,0,1563,24,170,0,0,37,1794
20100320,273,0,1,0,0,1290,29,9,12,92,44,1476
20100320,273,0,2,0,0,805,19,13,0,0,18,855
20100320,273,1,1,0,0,1025,32,13,14,156,79,1319
20100320,273,1,2,0,0,645,7,7,0,0,13,672
20100320,274,0,1,0,0,586,33,10,7,30,29,695
20100320,274,0,2,0,0,433,5,27,0,0,19,484
20100320,274,1,1,0,0,649,27,16,11,26,53,782
20100320,274,1,2,0,0,478,7,27,0,0,15,527
20100320,275,0,1,0,0,2053,71,34,14,101,79,2352
20100320,275,0,2,0,0,1232,11,87,0,0,25,1355
20100320,275,1,1,0,0,1818,59,25,24,61,104,2091
20100320,275,1,2,0,0,1026,15,84,0,0,17,1142
20100320,276,0,1,0,0,691,19,19,39,596,28,1392
20100320,276,0,2,0,0,502,7,12,0,0,12,533
20100320,276,1,1,0,0,821,29,14,76,567,48,1555
20100320,276,1,2,0,0,563,9,12,0,0,10,594
20100320,277,0,1,0,0,2612,75,47,26,772,98,3630
20100320,277,0,2,0,0,1772,17,166,0,0,50,2005
20100320,277,1,1,0,0,3299,86,52,136,677,202,4452
20100320,277,1,2,0,0,2155,14,180,0,0,52,2401
20100320,278,0,1,0,0,1729,74,32,22,41,74,1972
20100320,278,0,2,0,0,1151,14,205,0,0,52,1422
20100320,278,1,1,0,0,2276,61,33,21,60,162,2613
20100320,278,1,2,0,0,1360,8,212,0,0,51,1631
20100320,279,0,1,0,0,1250,70,38,29,123,64,1574
20100320,279,0,2,0,0,878,8,88,0,0,22,996
20100320,279,1,1,0,0,1438,55,18,30,119,83,1743
20100320,279,1,2,0,0,900,9,88,0,0,36,1033
20100320,280,0,1,0,0,1791,110,51,45,70,90,2157
20100320,280,0,2,0,0,1165,25,159,0,0,34,1383
20100320,280,1,1,0,0,1921,118,74,41,74,146,2374
20100320,280,1,2,0,0,1269,26,148,0,0,37,1480
20100320,281,0,1,0,0,4488,385,148,175,283,205,5684
20100320,281,0,2,0,0,4057,55,117,0,0,131,4360
20100320,281,1,1,0,0,4078,293,131,121,239,242,5104
20100320,281,1,2,0,0,3162,48,104,0,0,120,3434
20100320,282,0,1,0,0,6440,809,295,360,803,283,8990
20100320,282,0,2,0,0,6069,96,111,0,0,249,6525
20100320,282,1,1,0,0,5802,583,216,283,522,351,7757
20100320,282,1,2,0,0,5204,59,92,0,0,173,5528
20100320,283,0,1,0,0,3534,323,169,144,221,151,4542
20100320,283,0,2,0,0,3033,48,27,0,0,110,3218
20100320,283,1,1,0,0,3570,350,154,141,248,226,4689
20100320,283,1,2,0,0,3012,58,27,0,0,118,3215
20100320,284,0,1,0,0,532,12,10,3,9,19,585
20100320,284,0,2,0,0,365,5,31,0,0,4,405
20100320,284,1,1,0,0,641,16,12,5,6,20,700
20100320,284,1,2,0,0,362,3,26,0,0,8,399
20100320,285,0,1,0,0,5684,492,305,653,1426,189,8749
20100320,285,0,2,0,0,4279,70,106,0,0,151,4606
20100320,285,1,1,0,0,5122,509,337,613,1367,278,8226
20100320,285,1,2,0,0,3608,70,102,0,0,129,3909
20100320,287,0,1,0,0,4776,310,119,258,1463,147,7073
20100320,287,0,2,0,0,3864,52,106,0,0,88,4110
20100320,287,1,1,0,0,3970,289,130,268,1371,178,6206
20100320,287,1,2,0,0,2891,44,105,0,0,73,3113
20100320,288,0,1,0,0,3800,234,94,100,503,124,4855
20100320,288,0,2,0,0,2679,30,160,0,0,60,2929
20100320,288,1,1,0,0,3673,228,102,131,518,165,4817
20100320,288,1,2,0,0,2395,28,177,0,0,49,2649
20100320,289,0,1,0,0,10520,538,213,198,334,602,12405
20100320,289,0,2,0,0,7849,129,497,0,0,288,8763
20100320,289,1,1,0,0,9724,602,240,239,437,846,12088
20100320,289,1,2,0,0,6961,127,534,0,0,275,7897
20100320,290,0,1,0,0,278,29,8,58,166,17,556
20100320,290,0,2,0,0,226,5,0,0,0,8,239
20100320,290,1,1,0,0,328,36,7,58,164,30,623
20100320,290,1,2,0,0,257,4,2,0,0,6,269
20100320,291,0,1,0,0,5749,305,171,147,416,326,7114
20100320,291,0,2,0,0,4459,64,302,0,0,160,4985
20100320,291,1,1,0,0,6509,346,211,170,409,568,8213
20100320,291,1,2,0,0,4444,74,274,0,0,189,4981
20100320,292,0,1,0,0,7290,378,150,219,505,448,8990
20100320,292,0,2,0,0,5252,66,546,0,0,216,6080
20100320,292,1,1,0,0,6762,347,143,161,583,604,8600
20100320,292,1,2,0,0,4711,65,614,0,0,178,5568
20100320,293,0,1,0,0,2190,176,70,49,145,137,2767
20100320,293,0,2,0,0,1690,42,16,0,0,58,1806
20100320,293,1,1,0,0,2470,165,85,50,126,197,3093
20100320,293,1,2,0,0,1692,43,12,0,0,63,1810
20100320,294,0,1,0,0,2167,142,67,83,140,104,2703
20100320,294,0,2,0,0,1823,23,12,0,0,58,1916
20100320,294,1,1,0,0,1705,130,45,50,104,125,2159
20100320,294,1,2,0,0,1434,15,8,0,0,45,1502
20100320,295,0,1,0,0,1260,124,34,137,192,49,1796
20100320,295,0,2,0,0,1036,24,63,0,0,31,1154
20100320,295,1,1,0,0,1453,130,32,106,196,81,1998
20100320,295,1,2,0,0,1181,28,15,0,0,32,1256
20100320,296,0,1,0,0,405,51,19,17,77,19,588
20100320,296,0,2,0,0,392,5,12,0,0,21,430
20100320,296,1,1,0,0,555,60,21,18,69,36,759
20100320,296,1,2,0,0,458,6,10,0,0,19,493
20100320,298,0,1,0,0,4589,207,142,206,434,109,5687
20100320,298,0,2,0,0,2845,26,226,0,0,54,3151
20100320,298,1,1,0,0,5160,217,155,266,327,225,6350
20100320,298,1,2,0,0,3060,29,218,0,0,54,3361
20100320,299,0,1,0,0,1555,59,37,42,194,55,1942
20100320,299,0,2,0,0,900,11,53,0,0,14,978
20100320,299,1,1,0,0,1537,63,34,43,176,95,1948
20100320,299,1,2,0,0,773,12,61,0,0,9,855
20100320,501,0,1,0,0,679,52,42,24,32,11,840
20100320,501,0,2,0,0,293,9,17,0,0,6,325
20100320,501,1,1,0,0,711,52,49,31,31,28,902
20100320,501,1,2,0,0,348,4,19,0,0,10,381
20100320,502,0,1,0,0,987,49,37,10,43,29,1155
20100320,502,0,2,0,0,590,8,62,0,0,10,670
20100320,502,1,1,0,0,1255,51,41,13,47,58,1465
20100320,502,1,2,0,0,662,7,56,0,0,10,735
20100320,503,0,1,0,0,649,30,13,5,20,13,730
20100320,503,0,2,0,0,373,1,60,0,0,5,439
20100320,503,1,1,0,0,985,35,19,6,32,23,1100
20100320,503,1,2,0,0,483,2,48,0,0,8,541
20100320,504,0,1,0,0,1159,96,56,56,67,30,1464
20100320,504,0,2,0,0,630,8,66,0,0,12,716
20100320,504,1,1,0,0,1214,76,56,39,66,35,1486
20100320,504,1,2,0,0,665,10,66,0,0,10,751
20100320,505,0,1,0,0,954,61,35,10,15,21,1096
20100320,505,0,2,0,0,607,9,27,0,0,10,653
20100320,505,1,1,0,0,1216,65,29,16,17,44,1387
20100320,505,1,2,0,0,591,3,20,0,0,14,628
20100320,506,0,1,0,0,844,44,31,14,34,15,982
20100320,506,0,2,0,0,425,4,66,0,0,6,501
20100320,506,1,1,0,0,955,53,29,17,49,30,1133
20100320,506,1,2,0,0,460,3,76,0,0,7,546
20100320,507,0,1,0,0,603,58,59,35,43,9,807
20100320,507,0,2,0,0,320,4,34,0,0,5,363
20100320,507,1,1,0,0,756,64,62,25,61,16,984
20100320,507,1,2,0,0,324,2,23,0,0,6,355
20100320,508,0,1,0,0,1702,58,33,42,43,48,1926
20100320,508,0,2,0,0,989,12,43,0,0,10,1054
20100320,508,1,1,0,0,1764,71,54,35,67,62,2053
20100320,508,1,2,0,0,874,18,45,0,0,10,947
20100320,509,0,1,0,0,7850,239,152,171,408,207,9027
20100320,509,0,2,0,0,3718,56,321,0,0,41,4136
20100320,509,1,1,0,0,7459,263,242,206,475,283,8928
20100320,509,1,2,0,0,3444,52,333,0,0,46,3875
20100320,511,0,1,0,0,978,37,19,9,28,27,1098
20100320,511,0,2,0,0,596,9,20,0,0,5,630
20100320,511,1,1,0,0,1486,41,33,18,30,49,1657
20100320,511,1,2,0,0,857,6,20,0,0,15,898
20100320,512,0,1,0,0,293,25,7,10,58,8,401
20100320,512,0,2,0,0,254,2,5,0,0,12,273
20100320,512,1,1,0,0,429,25,10,18,95,20,597
20100320,512,1,2,0,0,339,5,3,0,0,12,359
20100320,513,0,1,0,0,4559,280,155,186,366,202,5748
20100320,513,0,2,0,0,3068,75,140,0,0,95,3378
20100320,513,1,1,0,0,5816,307,148,189,300,359,7119
20100320,513,1,2,0,0,4043,75,143,0,0,100,4361
20100320,514,0,1,0,0,903,60,32,116,265,57,1433
20100320,514,0,2,0,0,884,9,38,0,0,31,962
20100320,514,1,1,0,0,881,67,36,106,316,65,1471
20100320,514,1,2,0,0,782,10,43,0,0,32,867
20100320,515,0,1,0,0,1810,68,54,19,57,73,2081
20100320,515,0,2,0,0,1322,15,135,0,0,45,1517
20100320,515,1,1,0,0,1216,77,62,22,47,96,1520
20100320,515,1,2,0,0,835,26,134,0,0,33,1028
20100320,516,0,1,0,0,8101,343,221,289,376,347,9677
20100320,516,0,2,0,0,5758,96,202,0,0,135,6191
20100320,516,1,1,0,0,6844,355,240,276,411,427,8553
20100320,516,1,2,0,0,4382,74,185,0,0,112,4753
20100320,518,0,1,0,0,141,31,8,65,28,10,283
20100320,518,0,2,0,0,105,2,0,0,0,2,109
20100320,518,1,1,0,0,201,38,23,62,61,15,400
20100320,518,1,2,0,0,134,45,1,0,0,1,181
20100320,520,0,1,0,0,2327,236,152,132,285,133,3265
20100320,520,0,2,0,0,2991,38,283,0,0,66,3378
20100320,520,1,1,0,0,2123,268,130,138,279,100,3038
20100320,520,1,2,0,0,2831,32,270,0,0,88,3221
20100320,521,0,1,0,0,543,32,11,10,92,23,711
20100320,521,0,2,0,0,287,9,62,0,0,9,367
20100320,521,1,1,0,0,762,15,24,15,132,37,985
20100320,521,1,2,0,0,382,5,50,0,0,11,448
20100320,522,0,1,0,0,748,39,38,18,456,21,1320
20100320,522,0,2,0,0,450,10,54,0,0,10,524
20100320,522,1,1,0,0,942,42,33,43,400,36,1496
20100320,522,1,2,0,0,539,9,44,0,0,10,602
20100320,523,0,1,0,0,574,19,8,6,49,19,675
20100320,523,0,2,0,0,329,3,26,0,0,5,363
20100320,523,1,1,0,0,879,33,15,7,33,33,1000
20100320,523,1,2,0,0,457,2,14,0,0,5,478
20100320,524,0,1,0,0,2100,188,50,51,53,66,2508
20100320,524,0,2,0,0,1542,9,33,0,0,28,1612
20100320,524,1,1,0,0,2404,186,64,46,70,106,2876
20100320,524,1,2,0,0,1611,11,33,0,0,43,1698
20100320,525,0,1,0,0,1605,104,44,49,118,47,1967
20100320,525,0,2,0,0,1020,12,20,0,0,23,1075
20100320,525,1,1,0,0,1846,110,50,45,182,76,2309
20100320,525,1,2,0,0,1067,11,23,0,0,21,1122
20100320,526,0,1,0,0,879,38,4,10,39,32,1002
20100320,526,0,2,0,0,465,7,20,0,0,10,502
20100320,526,1,1,0,0,1114,31,8,15,21,62,1251
20100320,526,1,2,0,0,503,5,22,0,0,13,543
20100320,527,0,1,0,0,8278,199,90,86,429,245,9327
20100320,527,0,2,0,0,4125,60,263,0,0,67,4515
20100320,527,1,1,0,0,8200,222,115,103,420,423,9483
20100320,527,1,2,0,0,3994,56,233,0,0,73,4356
20100320,528,0,1,0,0,6146,290,160,164,259,242,7261
20100320,528,0,2,0,0,6464,93,388,0,0,246,7191
20100320,528,1,1,0,0,5473,329,194,198,245,344,6783
20100320,528,1,2,0,0,5854,77,392,0,0,246,6569
